NGC5377    209.069472  47.235639  1.0 27.5    2.7 16.19 0.11 15.52 0.06 10.906 0.001 749  AIS_104_50104_0001_sv67/AIS_104_sg67                            AIS    109.05   109.05
NGC5375    209.233329  29.164339  2.4 41.9    4.0 15.19 0.01 14.87 0.01 11.764 0.001 0    GI4_008016_KISSR0396_24019/GI4_008016_KISSR0396                 GII   1592.25  1592.25
NGC5383    209.270704  41.846198  3.1 37.6    1.9 15.06 0.01 14.46 0.01 11.170 0.001 0    AIS_109_50109_0001_sv26/AIS_109_sg26                            AIS    112.05   107.05
UGC08877   209.278943  41.792983  8.0 31.7 -999.0 17.00 0.20 16.89 0.05 15.245 0.007 0    AIS_109_50109_0001_sv26/AIS_109_sg26                            AIS    112.05   107.05
UGC08892   209.421300  57.001000  9.9 29.7 -999.0 16.01 0.03 15.77 0.01 14.789 0.039 0    GI5_028124_W3_00669_0102_25744/GI5_028124_W3_00669_0102         GII   4217.65  2555.45
IC4351     209.475912 -29.315657  3.3 31.3    4.2 15.70 0.06 15.03 0.03 10.612 0.001 83   AIS_351_50351_0001_sv52/AIS_351_sg52                            AIS    108.05   108.05
UGC08909   209.657786  60.796771  6.9 21.7 -999.0 16.05 0.08 15.89 0.03 14.012 0.004 0    AIS_101_50101_0001_sv04/AIS_101_sg04                            AIS    153.00   105.00
NGC5403    209.962235  38.182565  3.0 36.6 -999.0 17.38 0.03 16.77 0.04 11.471 0.001 0    AIS_109_50109_0001_sv62/AIS_109_sg62                            AIS    186.00   186.00
NGC5422    210.175025  55.164428 -1.4 28.1    4.9 18.68 0.09 17.36 0.01 11.482 0.001 0    GI5_028129_W3_00705_0102_25749/GI5_028129_W3_00705_0102         GII   2554.10  2554.10
NGC5430    210.190845  59.328712  3.1 39.9    3.9 15.07 0.01 14.63 0.01 11.419 0.001 796  MISGCSN_00563_0787_41004/MISGCSN_00563_0787                     MIS    800.00   800.00
NGC5425    210.198645  48.443937  6.5 38.7    6.4 16.11 0.01 15.72 0.01 13.585 0.001 735  AIS_104_50104_0001_sv46/AIS_104_sg46                            AIS    120.00   120.00
ESO445-089 210.266984 -30.327145  6.7 36.3 -999.0 14.53 0.01 14.16 0.01 12.839 0.002 0    AIS_351_50351_0001_sv62/AIS_351_sg62                            AIS    111.00   111.00
NGC5443    210.549156  55.814049  3.0 30.9    0.5 16.79 0.01 16.18 0.01 11.667 0.002 738  GI5_028129_W3_00705_0102_25749/GI5_028129_W3_00705_0102         GII   2554.10  2554.10
NGC5448    210.708493  49.172603  1.4 36.3    2.6 15.21 0.01 14.77 0.01 11.297 0.001 735  GI1_109029_NGC5448_21744/GI1_109029_NGC5448                     GII   1686.15  1686.15
NGC5457    210.802231  54.348854  6.0  6.9    0.9 10.10 0.03  9.88 0.03  7.820 0.003 216  GI3_050008_NGC5457_23048/GI3_050008_NGC5457                     GII  13294.40 13293.40
UGC08988   210.834777  60.990133  5.9 44.0    3.4 18.02 0.22 17.70 0.03 14.468 0.001 0    AIS_101_50101_0001_sv04/AIS_101_sg04                            AIS    153.00   105.00
NGC5426    210.853603  -6.068947  5.0 39.7    2.2 14.64 0.01 14.18 0.01 11.710 0.003 0    GI1_009087_NGC5426_21095/GI1_009087_NGC5426                     GII   2987.35  1303.15
NGC5427    210.858545  -6.030747  5.0 33.8    6.2 14.04 0.01 13.49 0.01 11.041 0.001 0    GI1_009087_NGC5426_21095/GI1_009087_NGC5426                     GII   2987.35  1303.15
ESO510-058 211.155747 -24.833142  5.9 30.9 -999.0 15.88 0.07 15.37 0.04 12.918 0.001 0    AIS_346_50346_0001_sv93/AIS_346_sg93                            AIS    110.00   110.00
NGC5473    211.180230  54.892643 -2.7 33.4    4.1 18.43 0.10 16.65 0.05 11.044 0.001 0    GI3_079027_NGC5485_23285/GI3_079027_NGC5485                     GII   1680.00  1680.00
ESO510-059 211.192640 -24.827080  5.9 33.6 -999.0 14.47 0.01 14.12 0.01 13.393 0.005 0    AIS_346_50346_0001_sv93/AIS_346_sg93                            AIS    110.00   110.00
UGC08995   211.197372   8.801030  7.4 23.6    1.2 16.07 0.01 15.70 0.01 14.128 0.014 693  AIS_221_50221_0001_sv06/AIS_221_sg06                            AIS    223.00   111.00
NGC5474    211.255537  53.662209  6.1  6.5    0.7 13.00 0.01 12.82 0.01 11.514 0.001 216  NGA_NGC5474_05297/NGA_NGC5474                                   NGS   1610.00  1610.00
PGC050229  211.296845  -3.369809  1.1 21.6 -999.0 15.25 0.01 14.94 0.01 13.425 0.001 0    MISDR2_33972_0915_15498/MISDR2_33972_0915                       MIS   1591.00  1591.00
NGC5477    211.388901  54.460823  8.8  6.4 -999.0 14.98 0.01 14.91 0.01 14.387 0.055 216  GI3_050008_NGC5457_23048/GI3_050008_NGC5457                     GII  13294.40 13293.40
NGC5470    211.633029   6.029062  3.1 24.7    2.0 18.22 0.04 17.31 0.01 12.412 0.001 0    MISWZN15_33636_0222_17826/MISWZN15_33636_0222                   MIS   1690.05  1690.05
NGC5468    211.645409  -5.453020  6.0 44.5    6.2 13.78 0.01 13.46 0.01 11.950 0.001 705  AIS_236_50236_0001_sv72/AIS_236_sg72                            AIS    208.05   111.00
NGC5472    211.729283  -5.460390  2.1 42.3    1.8 17.70 0.09 16.91 0.02 13.018 0.004 0    AIS_236_50236_0001_sv72/AIS_236_sg72                            AIS    208.05   111.00
NGC5464    211.768285 -30.017067  9.5 33.8    3.9 14.54 0.01 14.06 0.01 13.293 0.002 0    AIS_351_50351_0001_sv50/AIS_351_sg50                            AIS    112.00   112.00
NGC5486    211.854122  55.102954  8.7 34.2    8.5 15.39 0.01 15.08 0.01 14.041 0.001 0    GI3_079027_NGC5485_23285/GI3_079027_NGC5485                     GII   1680.00  1680.00
NGC5476    212.035607  -6.092172  7.8 35.4 -999.0 15.43 0.01 15.01 0.01 12.787 0.001 0    AIS_236_50236_0001_sv72/AIS_236_sg72                            AIS    208.05   111.00
UGC09071   212.512801  54.218380  5.9 33.3    2.2 16.66 0.01 16.24 0.01 14.260 0.001 738  PS_GROTH_MOS04_08566/PS_GROTH_MOS04                             DIS   9508.30  5378.60
UGC09057   212.553750  -2.575930  7.0 26.6 -999.0 14.66 0.01 14.52 0.01 13.792 0.008 676  MISWZN15_33971_0237_17877/MISWZN15_33971_0237                   MIS   1696.00  1696.00
NGC5496    212.907650  -1.157978  6.5 24.1    5.4 14.58 0.01 14.11 0.01 12.896 0.002 676  MISWZN15_33901_0237_17872/MISWZN15_33901_0237                   MIS   2665.50  2665.50
NGC5520    213.094982  50.348433  3.1 38.9    4.7 15.55 0.01 15.00 0.01 12.287 0.001 735  AIS_104_50104_0001_sv17/AIS_104_sg17                            AIS     96.00    96.00
NGC5506    213.312091  -3.207570  1.2 23.8    5.2 17.33 0.01 16.22 0.01 10.710 0.001 0    GI1_031006_NGC5506_21784/GI1_031006_NGC5506                     GII   6702.60  3254.45
NGC5507    213.332751  -3.148883 -2.3 34.3 -999.0 18.50 0.07 17.42 0.04 11.873 0.001 0    GI1_031006_NGC5506_21784/GI1_031006_NGC5506                     GII   6702.60  3254.45
NGC5526    213.473747  57.771220  4.1 27.2 -999.0 17.23 0.16 16.36 0.02 12.688 0.002 739  AIS_101_50101_0001_sv13/AIS_101_sg13                            AIS    108.00   108.00
NGC5523    213.718153  25.317654  5.8 20.0    1.5 14.86 0.01 14.48 0.01 12.275 0.001 808  AIS_238_50238_0001_sv94/AIS_238_sg94                            AIS     96.00    96.00
PGC1059326 213.820207  -4.358506  3.6 36.5 -999.0 16.05 0.25 15.90 0.02 15.380 0.012 0    AIS_236_50236_0001_sv61/AIS_236_sg61                            AIS    185.00   185.00
NGC5529    213.892410  36.227312  5.2 44.1    7.0 16.42 0.03 15.77 0.01 11.026 0.001 0    AIS_238_50238_0001_sv02/AIS_238_sg02                            AIS    181.00    62.00
UGC09126   213.919350  16.548900  9.8 36.0 -999.0 16.56 0.05 16.30 0.03 15.270 0.017 0    AIS_218_50218_0001_sv10/AIS_218_sg10                            AIS     91.00    91.00
UGC09128   213.985800  23.054800  9.9  3.6    2.0 16.27 0.01 15.88 0.01 15.224 0.060 229  GI4_016007_DDO187_24056/GI4_016007_DDO187                       GII   5278.55  1974.25
NGC5534    214.417818  -7.417378  2.1 31.8 -999.0 14.43 0.01 14.13 0.01 12.147 0.002 0    AIS_236_50236_0001_sv89/AIS_236_sg89                            AIS    104.05   104.05
UGC09169   214.935450   9.362200  9.6 12.7    6.1 15.82 0.01 15.30 0.01 13.768 0.001 0    AIS_218_50218_0001_sv88/AIS_218_sg88                            AIS    198.05   102.05
NGC5585    214.950431  56.729396  6.9  8.7    1.1 13.01 0.01 12.78 0.01 11.668 0.001 216  GI4_095032_NGC5585_24172/GI4_095032_NGC5585                     GII   4507.20  2942.00
NGC5560    215.018979   3.992663  3.0 20.6    2.8 15.97 0.03 15.35 0.05 11.918 0.001 0    MISDR1_33712_0584_03518/MISDR1_33712_0584                       MIS   2504.10  2504.10
NGC5569    215.133694   3.983213  5.8 17.4 -999.0 15.77 0.01 15.45 0.01 13.752 0.023 0    MISDR1_33712_0584_03518/MISDR1_33712_0584                       MIS   2504.10  2504.10
NGC5574    215.233240   3.237995 -2.8 24.0    4.8 19.43 0.27 17.12 0.08 12.034 0.002 674  MISDR1_33741_0533_03474/MISDR1_33741_0533                       MIS   1690.10  1690.10
NGC5576    215.265352   3.270906 -4.8 23.9    2.4 17.35 0.08 15.43 0.05 10.410 0.001 674  MISDR1_33741_0533_03474/MISDR1_33741_0533                       MIS   1690.10  1690.10
NGC5577    215.304615   3.435799  3.8 23.0    3.3 15.67 0.01 15.21 0.01 12.306 0.002 674  MISDR1_33712_0584_03518/MISDR1_33712_0584                       MIS   2504.10  2504.10
PGC051291  215.342700  -3.758800  2.0 36.5 -999.0 16.09 0.01 15.78 0.01 14.854 0.017 0    AIS_236_50236_0001_sv49/AIS_236_sg49                            AIS    112.00   112.00
NGC5587    215.544643  13.918033 -0.1 30.7 -999.0 16.70 0.05 16.16 0.01 12.354 0.001 0    AIS_218_50218_0001_sv43/AIS_218_sg43                            AIS    108.00   108.00
NGC5602    215.578395  50.501372  1.0 29.6 -999.0 20.82 0.31 18.37 0.67 12.308 0.001 0    AIS_105_50105_0001_sv97/AIS_105_sg97                            AIS    122.00   122.00
NGC5584    215.599074  -0.387680  6.0 26.7    5.5 13.90 0.01 13.54 0.01 11.823 0.001 671  MISWZN15_33864_0237_17914/MISWZN15_33864_0237                   MIS   1881.00  1881.00
UGC09206   215.614200  15.086020  3.8 30.5 -999.0 16.30 0.01 15.78 0.01 14.072 0.001 0    AIS_218_50218_0001_sv25/AIS_218_sg25                            AIS     87.05    87.05
NGC5608    215.822850  41.776000  9.8 15.2    3.5 15.11 0.01 14.93 0.01 13.639 0.142 0    AIS_109_50109_0001_sv97/AIS_109_sg97                            AIS    105.00   105.00
UGC09215   215.863206   1.726241  6.3 28.2    7.1 14.50 0.01 14.18 0.01 12.969 0.005 674  WDST_J1423p0149_30620/WDST_J1423p0149                           CAI   9142.25  8335.15
IC4407     215.903290  -5.981870  8.8 36.2 -999.0 16.44 0.03 16.20 0.01 14.656 0.004 0    AIS_236_50236_0001_sv68/AIS_236_sg68                            AIS     89.05    89.05
NGC5600    215.956354  14.638758  4.8 87.8   28.6 14.68 0.01 14.11 0.01 11.795 0.001 0    AIS_218_50218_0001_sv34/AIS_218_sg34                            AIS    257.05   106.00
NGC5595    216.055175 -16.723053  4.9 36.2    2.3 14.15 0.01 13.67 0.01 11.532 0.001 707  AIS_342_50342_0001_sv96/AIS_342_sg96                            AIS    220.00   108.00
NGC5597    216.114267 -16.762877  6.0 38.6 -999.0 14.44 0.02 13.96 0.01 11.706 0.001 0    AIS_342_50342_0001_sv96/AIS_342_sg96                            AIS    220.00   108.00
NGC5604    216.178323  -3.212200  1.3 41.8    1.8 15.32 0.07 15.05 0.02 12.131 0.001 706  MISWZN15_33967_0237_17928/MISWZN15_33967_0237                   MIS   1794.20  1794.20
UGC09240   216.182068  44.526794  9.9  3.0    0.4 14.92 0.01 14.57 0.01 13.717 0.129 213  GI1_047101_UGC09240_21371/GI1_047101_UGC09240                   GII   4205.10  2736.05
UGC09242   216.337611  39.539639  6.6 17.4    5.3 15.73 0.01 15.32 0.01 14.090 0.002 809  AIS_109_50109_0001_sv94/AIS_109_sg94                            AIS    172.00   166.00
PGC051523  216.439101  -5.401815  9.0 22.7 -999.0 14.92 0.01 14.72 0.01 14.039 0.024 0    AIS_236_50236_0001_sv68/AIS_236_sg68                            AIS     89.05    89.05
NGC5631    216.638724  56.582616 -1.9 29.8    2.7 18.11 0.30 16.39 0.14 10.945 0.005 739  AIS_101_50101_0001_sv97/AIS_101_sg97                            AIS    105.00   105.00
NGC5630    216.902345  41.257761  7.9 33.2    6.6 15.11 0.01 14.70 0.01 13.242 0.001 731  AIS_110_50110_0001_sv12/AIS_110_sg12                            AIS    107.00   107.00
UGC09274   217.011560  21.303913  4.2 15.3 -999.0 15.93 0.03 15.60 0.01 13.647 0.004 0    AIS_216_50216_0001_sv44/AIS_216_sg44                            AIS    252.05    80.00
IC1014     217.076777  13.780263  8.1 24.2 -999.0 15.17 0.02 14.74 0.01 13.057 0.002 0    AIS_218_50218_0001_sv33/AIS_218_sg33                            AIS    251.05   105.00
UGC09299   217.394250  -0.018010  6.4 30.8    3.9 15.18 0.03 14.94 0.04 14.335 0.008 674  MISWZN15_33830_0360_17908/MISWZN15_33830_0360                   MIS   1956.10  1956.10
NGC5636    217.412613   3.266328 -0.4 22.2 -999.0 17.64 0.04 16.56 0.17 13.074 0.002 0    MISDR1_33710_0585_03522/MISDR1_33710_0585                       MIS   1690.10  1690.10
NGC5660    217.457647  49.622670  5.2 37.2 -999.0 14.04 0.01 13.65 0.01 11.779 0.001 0    AIS_105_50105_0001_sv32/AIS_105_sg32                            AIS    107.00   107.00
UGC09310   217.504429   3.221380  8.0 30.2 -999.0 16.63 0.01 16.14 0.02 14.463 0.004 0    MISDR1_33710_0585_03522/MISDR1_33710_0585                       MIS   1690.10  1690.10
NGC5667    217.595421  59.469737  6.0 25.9 -999.0 14.86 0.01 14.56 0.01 13.067 0.002 0    AIS_101_50101_0001_sv55/AIS_101_sg55                            AIS    207.00   111.00
NGC5645    217.663866   7.275124  6.6 22.2    3.5 14.55 0.01 14.10 0.01 12.298 0.002 675  MISWZN15_33606_0360_17808/MISWZN15_33606_0360                   MIS   1684.05  1684.05
IC1024     217.863256   3.008893 -2.0 19.4 -999.0 16.75 0.01 16.18 0.01 12.441 0.001 0    MISDR1_33738_0535_03479/MISDR1_33738_0535                       MIS   1693.05  1693.05
UGC09345   217.933829   6.158112  6.4 59.2    0.3 17.52 0.01 17.04 0.02 15.469 0.002 0    MISWZN15_33630_0360_17823/MISWZN15_33630_0360                   MIS   1489.05  1489.05
NGC5661    217.989218   6.250440  3.2 48.6    5.2 15.44 0.01 15.14 0.01 13.498 0.006 677  MISWZN15_33630_0360_17823/MISWZN15_33630_0360                   MIS   1489.05  1489.05
NGC5678    218.023148  57.921425  3.4 29.5    4.9 15.16 0.01 14.52 0.01 10.742 0.001 739  AIS_101_50101_0001_sv59/AIS_101_sg59                            AIS    111.00   111.00
NGC5665    218.107500   8.078410  5.0 27.7    5.3 15.15 0.01 14.56 0.01 11.802 0.001 677  AIS_359_50359_0001_sv04/AIS_359_sg04                            AIS    107.00   107.00
IC1029     218.113591  49.904677  3.1 47.7   21.6 16.53 0.02 16.13 0.01 11.607 0.001 733  AIS_105_50105_0001_sv26/AIS_105_sg26                            AIS    122.00   122.00
NGC5658    218.118944   0.294198 -1.6 22.3 -999.0 17.12 0.01 16.48 0.01 13.558 0.006 0    MISWZN15_33829_0360_17853/MISWZN15_33829_0360                   MIS   2233.25  2233.25
NGC5669    218.183079   9.891880  6.0 25.0    5.9 13.74 0.01 13.43 0.02 11.981 0.001 685  AIS_358_50358_0001_sv65/AIS_358_sg65                            AIS    370.05   224.00
NGC5676    218.195296  49.457878  4.7 32.5    4.3 14.89 0.01 14.15 0.01 10.434 0.001 733  AIS_105_50105_0001_sv32/AIS_105_sg32                            AIS    107.00   107.00
UGC09356   218.223029  11.594989  4.6 29.7 -999.0 15.72 0.01 15.36 0.01 13.714 0.002 0    AIS_358_50358_0001_sv48/AIS_358_sg48                            AIS    109.00   109.00
UGC09364   218.340133   6.877719  7.8 28.7 -999.0 16.48 0.01 16.17 0.01 14.744 0.006 0    MISWZN15_33605_0360_17883/MISWZN15_33605_0360                   MIS   2621.55  1691.10
NGC5668    218.351364   4.450473  6.9 26.9 -999.0 13.49 0.01 13.20 0.01 11.914 0.001 0    MISDR1_33682_0585_03520/MISDR1_33682_0585                       MIS   1704.00  1704.00
UGC09380   218.663400   4.262560  9.9 25.1    4.8 16.20 0.01 16.07 0.01 15.401 0.005 0    MISDR1_33681_0586_03525/MISDR1_33681_0586                       MIS   1441.15  1441.15
NGC5689    218.873832  48.741566  0.4 35.6 -999.0 18.97 0.26 16.87 0.03 11.094 0.001 0    GI1_109031_NGC5689_21746/GI1_109031_NGC5689                     GII   2982.15  1501.15
UGC09389   218.888580  12.908047  3.2 24.3 -999.0 15.78 0.02 15.36 0.01 13.995 0.001 687  AIS_358_50358_0001_sv26/AIS_358_sg26                            AIS    103.05   103.05
UGC09394   218.916150  13.169895  5.9 28.2    2.5 15.72 0.01 15.48 0.04 14.542 0.003 687  AIS_358_50358_0001_sv26/AIS_358_sg26                            AIS    103.05   103.05
UGC09392   218.951799   3.039115 10.0 23.5 -999.0 18.45 0.02 18.08 0.01 16.838 0.007 0    MISWZN15_33737_0360_17841/MISWZN15_33737_0360                   MIS   1641.50  1641.50
NGC5693    219.046809  48.584979  6.9 30.4 -999.0 15.85 0.01 15.45 0.01 13.524 0.002 0    GI1_109031_NGC5689_21746/GI1_109031_NGC5689                     GII   2982.15  1501.15
NGC5707    219.378304  51.561827  2.0 29.5 -999.0 17.35 0.05 16.68 0.02 12.027 0.001 0    AIS_105_50105_0001_sv19/AIS_105_sg19                            AIS    175.00   175.00
NGC5690    219.420961   2.291103  5.4 21.3    5.1 15.54 0.01 14.83 0.01 11.275 0.001 670  MISWZN15_33766_0360_17842/MISWZN15_33766_0360                   MIS   2383.35  2383.35
NGC5691    219.472372  -0.398855  1.2 30.2 -999.0 14.86 0.01 14.39 0.01 12.204 0.001 0    MISWZN15_33861_0360_17863/MISWZN15_33861_0360                   MIS   2521.10  2521.10
NGC5714    219.547957  46.638449  5.8 41.2    4.0 16.37 0.02 15.97 0.01 12.406 0.001 733  AIS_105_50105_0001_sv61/AIS_105_sg61                            AIS    153.00   153.00
NGC5708    219.567623  40.456611  7.8 36.7 -999.0 15.74 0.01 15.35 0.01 13.044 0.001 731  AIS_110_50110_0001_sv19/AIS_110_sg19                            AIS    118.00   112.00
IC4468     219.611440 -22.367539  4.7 34.0    2.0 15.74 0.07 15.39 0.03 12.402 0.001 722  AIS_347_50347_0001_sv53/AIS_347_sg53                            AIS     71.00    71.00
UGC09448   219.746395  51.120487  3.3 46.7    0.5 18.30 0.34 17.59 0.05 13.895 0.001 0    AIS_105_50105_0001_sv24/AIS_105_sg24                            AIS    176.00   176.00
NGC5701    219.796189   5.363473 -0.4 26.1 -999.0 15.11 0.01 14.69 0.01 10.757 0.001 0    MISDR1_33654_0586_03523/MISDR1_33654_0586                       MIS   1696.00  1696.00
NGC5730    219.967347  42.742437  9.5 33.8 -999.0 16.21 0.02 15.91 0.01 13.317 0.001 0    AIS_110_50110_0001_sv03/AIS_110_sg03                            AIS    189.00   189.00
NGC5731    220.038350  42.779575  3.6 33.9 -999.0 16.06 0.01 15.62 0.01 14.003 0.003 0    AIS_110_50110_0001_sv03/AIS_110_sg03                            AIS    189.00   189.00
NGC5713    220.047696  -0.288880  4.0 23.8    5.6 14.67 0.01 13.88 0.01 10.698 0.001 0    MISWZN15_33860_0360_17862/MISWZN15_33860_0360                   MIS   1705.00  1705.00
NGC5719    220.234862  -0.318274  2.4 26.0    1.3 16.87 0.06 15.90 0.03 10.728 0.001 670  MISWZN15_33860_0360_17862/MISWZN15_33860_0360                   MIS   1705.00  1705.00
UGC09469   220.434812  -1.806725  9.7 24.5 -999.0 16.83 0.02 16.49 0.01 15.078 0.029 0    MISWZN15_33893_0340_17918/MISWZN15_33893_0340                   MIS   1846.55  1846.55
UGC09470   220.452607   0.687015  7.9 25.2 -999.0 16.13 0.01 15.84 0.01 14.889 0.003 0    MISWZN15_33827_0360o_17981/MISWZN15_33827_0360o                 MIS   1648.15  1648.15
NGC5729    220.528563  -9.009353  3.2 25.8    1.2 14.81 0.03 14.48 0.01 11.794 0.001 0    AIS_342_50342_0001_sv05/AIS_342_sg05                            AIS    104.00   104.00
NGC5728    220.599531 -17.253039  1.2 30.6    6.4 15.26 0.07 14.71 0.03 10.629 0.001 708  AIS_342_50342_0001_sv92/AIS_342_sg92                            AIS    239.15   119.15
UGC09482   220.695522   0.661692  6.6 45.9    0.3 17.36 0.01 16.78 0.01 15.448 0.001 0    MISWZN15_33827_0360o_17981/MISWZN15_33827_0360o                 MIS   1648.15  1648.15
IC1048     220.740877   4.890275  4.0 29.4    3.3 16.93 0.01 16.22 0.02 12.101 0.001 670  MISWZN15_33653_0360_17834/MISWZN15_33653_0360                   MIS   2316.65  2316.65
ESO580-022 221.521819 -18.022008  7.7 29.6 -999.0 15.46 0.06 15.14 0.04 13.417 0.002 0    AIS_347_50347_0001_sv12/AIS_347_sg12                            AIS     92.05    92.05
NGC5750    221.546381  -0.222924  0.4 33.6    2.7 16.17 0.01 15.43 0.01 11.190 0.001 670  MISWZN15_33826_0360o_17980/MISWZN15_33826_0360o                 MIS   1568.00  1568.00
NGC5744    221.658841 -18.512337  0.5 35.4 -999.0 15.91 0.03 15.26 0.04 13.700 0.042 0    AIS_347_50347_0001_sv12/AIS_347_sg12                            AIS     92.05    92.05
PGC052809  221.850726 -17.445568  5.8 24.8    3.9 16.50 0.06 15.73 0.02 12.026 0.001 695  AIS_347_50347_0001_sv05/AIS_347_sg05                            AIS    162.00   162.00
IC1055     221.857074 -13.716193  3.1 39.2    2.3 16.27 0.02 15.63 0.01 12.001 0.001 0    AIS_342_50342_0001_sv52/AIS_342_sg52                            AIS    208.00    96.00
ESO580-029 221.890282 -19.764090  5.0 34.3    3.1 16.96 0.14 16.37 0.02 12.186 0.001 722  AIS_347_50347_0001_sv21/AIS_347_sg21                            AIS     94.00    93.00
ESO580-030 221.897735 -18.070462  5.5 35.4 -999.0 15.12 0.09 14.89 0.01 13.250 0.001 0    AIS_347_50347_0001_sv12/AIS_347_sg12                            AIS     92.05    92.05
NGC5757    221.943335 -19.078559  3.1 39.5 -999.0 14.79 0.05 14.15 0.01 11.392 0.001 0    AIS_347_50347_0001_sv21/AIS_347_sg21                            AIS     94.00    93.00
ESO580-034 221.976750 -19.130450  5.1 36.4 -999.0 16.78 0.09 16.24 0.01 15.319 0.004 0    AIS_347_50347_0001_sv21/AIS_347_sg21                            AIS     94.00    93.00
NGC5762    222.177364  12.457224  2.0 43.8    5.9 15.41 0.02 15.15 0.01 13.296 0.001 0    AIS_358_50358_0001_sv30/AIS_358_sg30                            AIS    331.00   155.00
PGC052940  222.377672 -10.175931  9.9 28.8 -999.0 14.19 0.12 13.83 0.16 13.678 0.025 0    GI1_026021_Arp261_21211/GI1_026021_Arp261                       GII   3832.45  2145.30
PGC052935  222.387300 -10.164170  6.3 24.6 -999.0 14.24 0.01 13.90 0.01 14.269 0.031 0    GI1_026021_Arp261_21211/GI1_026021_Arp261                       GII   3832.45  2145.30
ESO580-041 222.652075 -18.151099  4.1 33.4    8.0 15.66 0.14 15.28 0.01 13.419 0.003 708  AIS_347_50347_0001_sv11/AIS_347_sg11                            AIS     95.00    95.00
NGC5777    222.824036  58.977848  3.2 50.7    1.1 16.77 0.01 16.14 0.01 11.779 0.001 739  MISDR1_10146_0610_03576/MISDR1_10146_0610                       MIS   2488.10  2488.10
UGC09569   222.999500  43.720568  6.6 33.2 -999.0 15.33 0.01 15.04 0.01 14.346 0.001 0    AIS_105_50105_0001_sv82/AIS_105_sg82                            AIS    144.10   144.10
NGC5768    223.033194  -2.529688  5.3 28.8    0.5 14.60 0.01 14.25 0.01 12.309 0.001 0    MISDR2_33925_0921_15510/MISDR2_33925_0921                       MIS   1685.15  1685.15
PGC053134  223.144812  -3.561447  8.0 30.7 -999.0 14.66 0.02 14.39 0.02 13.616 0.004 0    AIS_339_50339_0001_sv37/AIS_339_sg37                            AIS    103.05   103.05
IC1066     223.261990   3.295988  3.2 32.4    3.7 16.27 0.03 15.79 0.02 13.034 0.001 0    GI1_097009_NGC5775_21689/GI1_097009_NGC5775                     GII   5770.65  2587.30
IC1067     223.271914   3.331731  3.0 21.0 -999.0 15.79 0.01 15.36 0.01 12.460 0.001 0    GI1_097009_NGC5775_21689/GI1_097009_NGC5775                     GII   5770.65  2587.30
NGC5770    223.312570   3.959727 -2.0 22.4    3.0 19.53 0.13 17.08 0.01 11.932 0.001 670  GI1_097009_NGC5775_21689/GI1_097009_NGC5775                     GII   5770.65  2587.30
NGC5783    223.367863  52.076198  5.2 37.7    0.8 15.27 0.01 14.93 0.01 12.945 0.001 736  AIS_105_50105_0001_sv16/AIS_105_sg16                            AIS    108.00   108.00
NGC5774    223.427648   3.582327  6.9 30.6    4.5 14.32 0.01 13.98 0.01 12.623 0.002 0    GI1_097009_NGC5775_21689/GI1_097009_NGC5775                     GII   5770.65  2587.30
NGC5775    223.490211   3.544676  5.2 21.4    4.9 15.07 0.01 14.52 0.01 10.054 0.001 670  GI1_097009_NGC5775_21689/GI1_097009_NGC5775                     GII   5770.65  2587.30
UGC09601   224.006675  -1.388148  5.9 24.6 -999.0 15.66 0.01 15.38 0.01 13.926 0.002 0    MISWZN15_33890_0340_17870/MISWZN15_33890_0340                   MIS   1663.65  1663.65
NGC5789    224.148698  30.233703  7.8 24.0 -999.0 14.77 0.01 14.57 0.01 14.072 0.003 0    AIS_237_50237_0001_sv35/AIS_237_sg35                            AIS    341.00   190.00
NGC5781    224.172071 -17.243358  2.8 31.9    1.4 16.16 0.73 15.60 0.04 12.534 0.002 0    AIS_347_50347_0001_sv03/AIS_347_sg03                            AIS    207.00    96.00
NGC5798    224.408158  29.968434  9.7 45.5   11.2 14.95 0.01 14.68 0.01 13.390 0.006 0    AIS_237_50237_0001_sv45/AIS_237_sg45                            AIS    311.00   158.00
NGC5832    224.440085  71.681681  3.3 11.5 -999.0 14.65 0.01 14.26 0.01 12.362 0.002 0    GI1_047103_NGC5832_21373/GI1_047103_NGC5832                     GII   1408.65  1408.65
NGC5821    224.748525  53.923295  5.0 11.8 -999.0 16.87 0.12 16.55 0.13 13.641 0.002 0    AIS_101_50101_0001_sv85/AIS_101_sg85                            AIS    108.00   108.00
PGC053568  224.920358  -6.990384  8.0 27.9 -999.0 16.40 0.02 16.08 0.06 15.118 0.008 0    AIS_339_50339_0001_sv75/AIS_339_sg75                            AIS    183.00   183.00
NGC5806    225.001656   1.891348  3.2 25.5    2.4 15.41 0.01 14.74 0.01 10.931 0.001 668  GI3_041009_NGC5813_23008/GI3_041009_NGC5813                     GII   2521.20  2521.20
NGC5809    225.218001 -14.165271  0.2 37.7 -999.0 16.18 0.09 15.59 0.48 12.775 0.003 0    AIS_343_50343_0001_sv55/AIS_343_sg55                            AIS    198.05    88.05
PGC053634  225.250422 -15.121703  7.0 34.3    1.6 16.54 0.14 15.90 0.03 14.708 0.001 710  AIS_343_50343_0001_sv66/AIS_343_sg66                            AIS    203.00    91.00
UGC09663   225.307080  52.595556  9.8 38.2 -999.0 16.17 0.01 15.93 0.02 14.917 0.002 0    AIS_116_50116_0001_sv52/AIS_116_sg52                            AIS    125.05   125.05
