nm,front surface transmssion,substrate transmission,predicted QE (%)
1159,72.5908,72.5224,0.0684
1160,72.5843,72.5159,0.0684
1161,72.5777,72.5094,0.0683
1162,72.5712,72.503,0.0682
1163,72.5647,72.4966,0.0681
1164,72.5583,72.4902,0.0681
1165,72.5518,72.4838,0.068
1166,72.5454,72.4774,0.068
1167,72.539,72.471,0.068
1168,72.5326,72.4647,0.0679
1169,72.5262,72.4584,0.0678
1170,72.5198,72.4521,0.0677
1171,72.5134,72.4458,0.0676
1172,72.5071,72.4395,0.0676
1173,72.5008,72.4332,0.0676
1174,72.4945,72.427,0.0675
1175,72.4882,72.4208,0.0674
1176,72.4819,72.4146,0.0673
1177,72.4756,72.4084,0.0672
1178,72.4694,72.4022,0.0672
1179,72.4632,72.396,0.0672
1180,72.457,72.3899,0.0671
1181,72.4508,72.3837,0.0671
1182,72.4446,72.3776,0.067
1183,72.4384,72.3715,0.0669
1184,72.4323,72.3654,0.0669
1185,72.4261,72.3593,0.0668
1186,72.42,72.3533,0.0667
1187,72.4139,72.3472,0.0667
1188,72.4078,72.3412,0.0666
1189,72.4017,72.3352,0.0665
1190,72.3957,72.3292,0.0665
1191,72.3896,72.3232,0.0664
1192,72.3836,72.3172,0.0664
1193,72.3776,72.3113,0.0663
1194,72.3716,72.3053,0.0663
1195,72.3656,72.2994,0.0662
1196,72.3596,72.2935,0.0661
1197,72.3537,72.2876,0.0661
1198,72.3477,72.2817,0.066
1199,72.3418,72.2759,0.0659
1200,72.3359,72.27,0.0659
