7.64796 40.3905 1.32046e+15 0.0666571 2108.92 0.119969 -2.22497 -6.39085 -9.06976 -10.5136 -11.5181 -3.37124 -5.84833 -8.1747 -10.0248 -11.3461 -1.16783 3.73635 -2.12772 -12.8531 -13.7182 -14.6664 -15.4283
8.19204 40.3428 1.32046e+15 0.06223 2051.8 0.104559 -1.6651 -5.97654 -8.74199 -10.2409 -11.2886 -2.81923 -5.41828 -7.81546 -9.72852 -11.0892 -0.81253 4.33556 -1.70947 -12.6552 -13.5517 -14.5353 -15.3248
8.77881 40.2961 1.32046e+15 0.0580706 1997.39 0.0910454 -1.11333 -5.56735 -8.41829 -9.97138 -11.061 -2.27507 -4.99474 -7.46131 -9.43702 -10.8349 -0.464802 4.91493 -1.29997 -12.4588 -13.3867 -14.4054 -15.2233
9.41532 40.2501 1.32046e+15 0.0541448 1945.17 0.0791491 -0.527748 -5.13219 -8.07569 -9.68662 -10.8186 -1.69721 -4.548 -7.08785 -9.13298 -10.5655 -0.10677 5.49279 -0.876374 -12.2512 -13.2138 -14.2711 -15.1236
10.1064 40.2046 1.32046e+15 0.0504426 1894.92 0.0686933 0.0386043 -4.71055 -7.74311 -9.40971 -10.5825 -1.13828 -4.11523 -6.72559 -8.83751 -10.3035 0.240652 6.05172 -0.46587 -12.0485 -13.0445 -14.1389 -15.0248
10.8595 40.1595 1.32046e+15 0.0469442 1846.31 0.0594937 0.631253 -4.27015 -7.39456 -9.12156 -10.3398 -0.555276 -3.66362 -6.34715 -8.53067 -10.0324 0.593265 6.60861 -0.0453857 -11.8394 -12.869 -14.003 -14.9204
11.6831 40.1145 1.32046e+15 0.043635 1799.06 0.0514003 1.2415 -3.81705 -7.035 -8.82561 -10.0925 0.0437498 -3.1993 -5.95766 -8.21602 -9.7552 0.949081 7.16273 0.381523 -11.6258 -12.6891 -13.8642 -14.8115
12.5845 40.0694 1.32046e+15 0.0405094 1753.01 0.0442993 1.83903 -3.37266 -6.68176 -8.53434 -9.84868 0.630336 -2.74397 -5.57525 -7.90652 -9.48216 1.29868 7.70557 0.800394 -11.4148 -12.5108 -13.726 -14.7025
13.5761 40.0241 1.32046e+15 0.0375507 1707.87 0.0380638 2.49858 -2.88968 -6.3006 -8.21784 -9.57825 1.27511 -2.24621 -5.16029 -7.57101 -9.18131 1.67266 8.26093 1.24664 -11.1819 -12.319 -13.576 -14.5863
14.6661 39.9785 1.32046e+15 0.0347597 1663.61 0.0326151 3.15783 -2.40716 -5.91961 -7.90077 -9.3063 1.91932 -1.74865 -4.74546 -7.23513 -8.87928 2.04614 8.81113 1.69156 -10.9476 -12.126 -13.4244 -14.4685
15.8649 39.9325 1.32046e+15 0.0321332 1620.18 0.0278718 3.82584 -1.91619 -5.53159 -7.57735 -9.03048 2.57321 -1.24357 -4.32371 -6.89297 -8.57173 2.42316 9.35643 2.1398 -10.7092 -11.928 -13.2694 -14.349
17.1864 39.8861 1.32046e+15 0.0296624 1577.44 0.0237499 4.54855 -1.38013 -5.1083 -7.22405 -8.73552 3.28426 -0.695841 -3.86542 -6.52023 -8.23787 2.82312 9.90416 2.61364 -10.4532 -11.7108 -13.1027 -14.2251
18.6475 39.839 1.32046e+15 0.0273383 1535.27 0.0201736 5.26476 -0.848093 -4.68752 -6.87234 -8.44136 3.98895 -0.15229 -3.41011 -6.14934 -7.90535 3.22087 10.4477 3.08429 -10.1974 -11.4934 -12.9352 -14.0998
20 39.7988 1.32046e+15 0.0254895 1500.14 0.0175371 5.90957 -0.372683 -4.30863 -6.55721 -8.17615 4.62185 0.335034 -3.00127 -5.8195 -7.60879 3.57015 10.9061 3.50452 -9.96737 -11.3005 -12.7856 -13.9868
